agent_id,charge_off_within_3_months,charge_off_within_6_months,charge_off_within_9_months,charge_off_within_12_months
12736,1.0,1.0,1.0,0.0
12737,1.0,1.0,1.0,0.0
12738,1.0,1.0,1.0,0.0
12739,1.0,1.0,1.0,0.0
12740,1.0,1.0,1.0,0.0
12741,1.0,1.0,1.0,0.0
12743,1.0,1.0,1.0,0.0
12744,1.0,1.0,1.0,0.0
12745,1.0,1.0,1.0,0.0
12746,1.0,1.0,1.0,0.0
12747,1.0,1.0,1.0,0.0
12748,1.0,1.0,1.0,0.0
12749,1.0,1.0,1.0,0.0
12750,1.0,1.0,1.0,0.0
12752,1.0,1.0,1.0,0.0
12753,1.0,1.0,1.0,0.0
12755,1.0,1.0,1.0,0.0
12756,1.0,1.0,1.0,0.0
12758,1.0,1.0,1.0,0.0
12759,1.0,1.0,1.0,0.0
12761,1.0,1.0,1.0,0.0
12762,1.0,1.0,1.0,0.0
12765,1.0,1.0,1.0,0.0
12766,1.0,1.0,1.0,0.0
12767,1.0,1.0,1.0,0.0
12768,1.0,1.0,1.0,0.0
12769,1.0,1.0,1.0,0.0
12770,1.0,1.0,1.0,0.0
12771,1.0,1.0,1.0,0.0
12773,1.0,1.0,1.0,0.0
12774,1.0,1.0,1.0,0.0
12775,1.0,1.0,1.0,0.0
12777,1.0,1.0,1.0,0.0
12780,1.0,1.0,1.0,0.0
12781,1.0,1.0,1.0,0.0
12783,1.0,1.0,1.0,0.0
12784,1.0,1.0,1.0,0.0
12786,1.0,1.0,1.0,0.0
12787,1.0,1.0,1.0,0.0
12788,1.0,1.0,1.0,0.0
12789,1.0,1.0,1.0,0.0
12790,1.0,1.0,1.0,0.0
12793,1.0,1.0,1.0,0.0
12795,1.0,1.0,1.0,0.0
12796,1.0,1.0,1.0,0.0
12797,1.0,1.0,1.0,0.0
12798,1.0,1.0,1.0,0.0
12799,1.0,1.0,1.0,0.0
12800,1.0,1.0,1.0,0.0
12801,1.0,1.0,1.0,0.0
12802,1.0,1.0,1.0,0.0
12803,1.0,1.0,1.0,0.0
12805,1.0,1.0,1.0,0.0
12806,1.0,1.0,1.0,0.0
12807,1.0,1.0,1.0,0.0
12808,1.0,1.0,1.0,0.0
12809,1.0,1.0,1.0,0.0
12810,1.0,1.0,1.0,0.0
12811,1.0,1.0,1.0,0.0
12812,1.0,1.0,1.0,0.0
12815,1.0,1.0,1.0,0.0
12816,1.0,1.0,1.0,0.0
12817,1.0,1.0,1.0,0.0
12818,1.0,1.0,1.0,0.0
12819,1.0,1.0,1.0,0.0
12821,1.0,1.0,1.0,0.0
12822,1.0,1.0,1.0,0.0
12823,1.0,1.0,1.0,0.0
12824,1.0,1.0,1.0,0.0
12825,1.0,1.0,1.0,0.0
12827,1.0,1.0,1.0,0.0
12829,1.0,1.0,1.0,0.0
12830,1.0,1.0,1.0,0.0
12831,1.0,1.0,1.0,0.0
12832,1.0,1.0,1.0,0.0
12833,1.0,1.0,1.0,0.0
12835,1.0,1.0,1.0,0.0
12836,1.0,1.0,1.0,0.0
12837,1.0,1.0,1.0,0.0
12838,1.0,1.0,1.0,0.0
12839,1.0,1.0,1.0,0.0
12840,1.0,1.0,1.0,0.0
12841,1.0,1.0,1.0,0.0
12842,1.0,1.0,1.0,0.0
12843,1.0,1.0,1.0,0.0
12844,1.0,1.0,1.0,0.0
12845,1.0,1.0,1.0,0.0
12846,1.0,1.0,1.0,0.0
12847,1.0,1.0,1.0,0.0
12848,1.0,1.0,1.0,0.0
12849,1.0,1.0,1.0,0.0
12850,1.0,1.0,1.0,0.0
12851,1.0,1.0,1.0,0.0
12852,1.0,1.0,1.0,0.0
12853,1.0,1.0,1.0,0.0
12854,1.0,1.0,1.0,0.0
12855,1.0,1.0,1.0,0.0
12857,1.0,1.0,1.0,0.0
12858,1.0,1.0,1.0,0.0
12860,1.0,1.0,1.0,0.0
12862,1.0,1.0,1.0,0.0
12863,1.0,1.0,1.0,0.0
12864,1.0,1.0,1.0,0.0
12865,1.0,1.0,1.0,0.0
12867,1.0,1.0,1.0,0.0
12868,1.0,1.0,1.0,0.0
12871,1.0,1.0,1.0,0.0
12872,1.0,1.0,1.0,0.0
12873,1.0,1.0,1.0,0.0
12874,1.0,1.0,1.0,0.0
12875,1.0,1.0,1.0,0.0
12877,1.0,1.0,1.0,0.0
12878,1.0,1.0,1.0,0.0
12880,1.0,1.0,1.0,0.0
12881,1.0,1.0,1.0,0.0
12882,1.0,1.0,1.0,0.0
12883,1.0,1.0,1.0,0.0
12884,1.0,1.0,1.0,0.0
12885,1.0,1.0,1.0,0.0
12886,1.0,1.0,1.0,0.0
12887,1.0,1.0,1.0,0.0
12888,1.0,1.0,1.0,0.0
12889,1.0,1.0,1.0,0.0
12890,1.0,1.0,1.0,0.0
12891,1.0,1.0,1.0,0.0
12893,1.0,1.0,1.0,0.0
12894,1.0,1.0,1.0,0.0
12895,1.0,1.0,1.0,0.0
12896,1.0,1.0,1.0,0.0
12897,1.0,1.0,1.0,0.0
12898,1.0,1.0,1.0,0.0
12899,1.0,1.0,1.0,0.0
12900,1.0,1.0,1.0,0.0
12901,1.0,1.0,1.0,0.0
12902,1.0,1.0,1.0,0.0
12903,1.0,1.0,1.0,0.0
12904,1.0,1.0,1.0,0.0
12905,1.0,1.0,1.0,0.0
12907,1.0,1.0,1.0,0.0
12908,1.0,1.0,1.0,0.0
12909,1.0,1.0,1.0,0.0
12911,1.0,1.0,1.0,0.0
12912,1.0,1.0,1.0,0.0
12913,1.0,1.0,1.0,0.0
12914,1.0,1.0,1.0,0.0
12917,1.0,1.0,1.0,0.0
12919,1.0,1.0,1.0,0.0
12920,1.0,1.0,1.0,0.0
12921,1.0,1.0,1.0,0.0
12922,1.0,1.0,1.0,0.0
12923,1.0,1.0,1.0,0.0
12924,1.0,1.0,1.0,0.0
12925,1.0,1.0,1.0,0.0
12926,1.0,1.0,1.0,0.0
12928,1.0,1.0,1.0,0.0
12930,1.0,1.0,1.0,0.0
12931,1.0,1.0,1.0,0.0
12932,1.0,1.0,1.0,0.0
12933,1.0,1.0,1.0,0.0
12934,1.0,1.0,1.0,0.0
12935,1.0,1.0,1.0,0.0
12937,1.0,1.0,1.0,0.0
12938,1.0,1.0,1.0,0.0
12939,1.0,1.0,1.0,0.0
12942,1.0,1.0,1.0,0.0
12943,1.0,1.0,1.0,0.0
12944,1.0,1.0,1.0,0.0
12945,1.0,1.0,1.0,0.0
12947,1.0,1.0,1.0,0.0
12948,1.0,1.0,1.0,0.0
12949,1.0,1.0,1.0,0.0
12950,1.0,1.0,1.0,0.0
12951,1.0,1.0,1.0,0.0
12952,1.0,1.0,1.0,0.0
12953,1.0,1.0,1.0,0.0
12954,1.0,1.0,1.0,0.0
12955,1.0,1.0,1.0,0.0
12956,1.0,1.0,1.0,0.0
12957,1.0,1.0,1.0,0.0
12958,1.0,1.0,1.0,0.0
12960,1.0,1.0,1.0,0.0
12961,1.0,1.0,1.0,0.0
12962,1.0,1.0,1.0,0.0
12963,1.0,1.0,1.0,0.0
12964,1.0,1.0,1.0,0.0
12965,1.0,1.0,1.0,0.0
12966,1.0,1.0,1.0,0.0
12967,1.0,1.0,1.0,0.0
12968,1.0,1.0,1.0,0.0
12970,1.0,1.0,1.0,0.0
12971,1.0,1.0,1.0,0.0
12972,1.0,1.0,1.0,0.0
12973,1.0,1.0,1.0,0.0
12974,1.0,1.0,1.0,0.0
12976,1.0,1.0,1.0,0.0
12977,1.0,1.0,1.0,0.0
12978,1.0,1.0,1.0,0.0
12980,1.0,1.0,1.0,0.0
12982,1.0,1.0,1.0,0.0
12983,1.0,1.0,1.0,0.0
12984,1.0,1.0,1.0,0.0
12985,1.0,1.0,1.0,0.0
12986,1.0,1.0,1.0,0.0
12987,1.0,1.0,1.0,0.0
12989,1.0,1.0,1.0,0.0
12991,1.0,1.0,1.0,0.0
12992,1.0,1.0,1.0,0.0
12993,1.0,1.0,1.0,0.0
12994,1.0,1.0,1.0,0.0
12995,1.0,1.0,1.0,0.0
12996,1.0,1.0,1.0,0.0
12997,1.0,1.0,1.0,0.0
12998,1.0,1.0,1.0,0.0
13000,1.0,1.0,1.0,0.0
13001,1.0,1.0,1.0,0.0
13002,1.0,1.0,1.0,0.0
13004,1.0,1.0,1.0,0.0
13005,1.0,1.0,1.0,0.0
13007,1.0,1.0,1.0,0.0
13008,1.0,1.0,1.0,0.0
13010,1.0,1.0,1.0,0.0
13011,1.0,1.0,1.0,0.0
13012,1.0,1.0,1.0,0.0
13013,1.0,1.0,1.0,0.0
13017,1.0,1.0,1.0,0.0
13018,1.0,1.0,1.0,0.0
13019,1.0,1.0,1.0,0.0
13020,1.0,1.0,1.0,0.0
13021,1.0,1.0,1.0,0.0
13022,1.0,1.0,1.0,0.0
13023,1.0,1.0,1.0,0.0
13024,1.0,1.0,1.0,0.0
13025,1.0,1.0,1.0,0.0
13026,1.0,1.0,1.0,0.0
13027,1.0,1.0,1.0,0.0
13028,1.0,1.0,1.0,0.0
13029,1.0,1.0,1.0,0.0
13031,1.0,1.0,1.0,0.0
13032,1.0,1.0,1.0,0.0
13033,1.0,1.0,1.0,0.0
13035,1.0,1.0,1.0,0.0
13036,1.0,1.0,1.0,0.0
13038,1.0,1.0,1.0,0.0
13039,1.0,1.0,1.0,0.0
13040,1.0,1.0,1.0,0.0
13041,1.0,1.0,1.0,0.0
13043,1.0,1.0,1.0,0.0
13044,1.0,1.0,1.0,0.0
13045,1.0,1.0,1.0,0.0
13046,1.0,1.0,1.0,0.0
13047,1.0,1.0,1.0,0.0
13048,1.0,1.0,1.0,0.0
13050,1.0,1.0,1.0,0.0
13051,1.0,1.0,1.0,0.0
13053,1.0,1.0,1.0,0.0
13054,1.0,1.0,1.0,0.0
13055,1.0,1.0,1.0,0.0
13056,1.0,1.0,1.0,0.0
13057,1.0,1.0,1.0,0.0
13058,1.0,1.0,1.0,0.0
13059,1.0,1.0,1.0,0.0
13061,1.0,1.0,1.0,0.0
13062,1.0,1.0,1.0,0.0
13063,1.0,1.0,1.0,0.0
13064,1.0,1.0,1.0,0.0
13065,1.0,1.0,1.0,0.0
13066,1.0,1.0,1.0,0.0
13067,1.0,1.0,1.0,0.0
13069,1.0,1.0,1.0,0.0
13070,1.0,1.0,1.0,0.0
13071,1.0,1.0,1.0,0.0
13072,1.0,1.0,1.0,0.0
13073,1.0,1.0,1.0,0.0
13074,1.0,1.0,1.0,0.0
13075,1.0,1.0,1.0,0.0
13076,1.0,1.0,1.0,0.0
13079,1.0,1.0,1.0,0.0
13080,1.0,1.0,1.0,0.0
13081,1.0,1.0,1.0,0.0
13082,1.0,1.0,1.0,0.0
13083,1.0,1.0,1.0,0.0
13087,1.0,1.0,1.0,0.0
13088,1.0,1.0,1.0,0.0
13089,1.0,1.0,1.0,0.0
13090,1.0,1.0,1.0,0.0
13091,1.0,1.0,1.0,0.0
13092,1.0,1.0,1.0,0.0
13093,1.0,1.0,1.0,0.0
13094,1.0,1.0,1.0,0.0
13096,1.0,1.0,1.0,0.0
13097,1.0,1.0,1.0,0.0
13098,1.0,1.0,1.0,0.0
13099,1.0,1.0,1.0,0.0
13100,1.0,1.0,1.0,0.0
13101,1.0,1.0,1.0,0.0
13102,1.0,1.0,1.0,0.0
13103,1.0,1.0,1.0,0.0
13104,1.0,1.0,1.0,0.0
13105,1.0,1.0,1.0,0.0
13107,1.0,1.0,1.0,0.0
13108,1.0,1.0,1.0,0.0
13109,1.0,1.0,1.0,0.0
13110,1.0,1.0,1.0,0.0
13111,1.0,1.0,1.0,0.0
13112,1.0,1.0,1.0,0.0
13113,1.0,1.0,1.0,0.0
13114,1.0,1.0,1.0,0.0
13115,1.0,1.0,1.0,0.0
13116,1.0,1.0,1.0,0.0
13117,1.0,1.0,1.0,0.0
13118,1.0,1.0,1.0,0.0
13119,1.0,1.0,1.0,0.0
13120,1.0,1.0,1.0,0.0
13121,1.0,1.0,1.0,0.0
13122,1.0,1.0,1.0,0.0
13124,1.0,1.0,1.0,0.0
13126,1.0,1.0,1.0,0.0
13128,1.0,1.0,1.0,0.0
13129,1.0,1.0,1.0,0.0
13130,1.0,1.0,1.0,0.0
13131,1.0,1.0,1.0,0.0
13133,1.0,1.0,1.0,0.0
13134,1.0,1.0,1.0,0.0
13135,1.0,1.0,1.0,0.0
13137,1.0,1.0,1.0,0.0
13138,1.0,1.0,1.0,0.0
13139,1.0,1.0,1.0,0.0
13141,1.0,1.0,1.0,0.0
13142,1.0,1.0,1.0,0.0
13143,1.0,1.0,1.0,0.0
13144,1.0,1.0,1.0,0.0
13145,1.0,1.0,1.0,0.0
13146,1.0,1.0,1.0,0.0
13147,1.0,1.0,1.0,0.0
13148,1.0,1.0,1.0,0.0
13150,1.0,1.0,1.0,0.0
13152,1.0,1.0,1.0,0.0
13153,1.0,1.0,1.0,0.0
13154,1.0,1.0,1.0,0.0
13155,1.0,1.0,1.0,0.0
13156,1.0,1.0,1.0,0.0
13157,1.0,1.0,1.0,0.0
13160,1.0,1.0,1.0,0.0
13161,1.0,1.0,1.0,0.0
13163,1.0,1.0,1.0,0.0
13164,1.0,1.0,1.0,0.0
13165,1.0,1.0,1.0,0.0
13167,1.0,1.0,1.0,0.0
13168,1.0,1.0,1.0,0.0
13169,1.0,1.0,1.0,0.0
13170,1.0,1.0,1.0,0.0
13171,1.0,1.0,1.0,0.0
13172,1.0,1.0,1.0,0.0
13173,1.0,1.0,1.0,0.0
13175,1.0,1.0,1.0,0.0
13176,1.0,1.0,1.0,0.0
13177,1.0,1.0,1.0,0.0
13178,1.0,1.0,1.0,0.0
13179,1.0,1.0,1.0,0.0
13181,1.0,1.0,1.0,0.0
13182,1.0,1.0,1.0,0.0
13184,1.0,1.0,1.0,0.0
13185,1.0,1.0,1.0,0.0
13186,1.0,1.0,1.0,0.0
13188,1.0,1.0,1.0,0.0
13189,1.0,1.0,1.0,0.0
13190,1.0,1.0,1.0,0.0
13192,1.0,1.0,1.0,0.0
13196,1.0,1.0,1.0,0.0
13197,1.0,1.0,1.0,0.0
13198,1.0,1.0,1.0,0.0
13199,1.0,1.0,1.0,0.0
13200,1.0,1.0,1.0,0.0
13201,1.0,1.0,1.0,0.0
13203,1.0,1.0,1.0,0.0
13205,1.0,1.0,1.0,0.0
13206,1.0,1.0,1.0,0.0
13207,1.0,1.0,1.0,0.0
13208,1.0,1.0,1.0,0.0
13210,1.0,1.0,1.0,0.0
13211,1.0,1.0,1.0,0.0
13212,1.0,1.0,1.0,0.0
13214,1.0,1.0,1.0,0.0
13216,1.0,1.0,1.0,0.0
13217,1.0,1.0,1.0,0.0
13218,1.0,1.0,1.0,0.0
13220,1.0,1.0,1.0,0.0
13221,1.0,1.0,1.0,0.0
13223,1.0,1.0,1.0,0.0
13225,1.0,1.0,1.0,0.0
13226,1.0,1.0,1.0,0.0
13227,1.0,1.0,1.0,0.0
13229,1.0,1.0,1.0,0.0
13230,1.0,1.0,1.0,0.0
13231,1.0,1.0,1.0,0.0
13232,1.0,1.0,1.0,0.0
13233,1.0,1.0,1.0,0.0
13235,1.0,1.0,1.0,0.0
13236,1.0,1.0,1.0,0.0
13237,1.0,1.0,1.0,0.0
13238,1.0,1.0,1.0,0.0
13240,1.0,1.0,1.0,0.0
13244,1.0,1.0,1.0,0.0
13245,1.0,1.0,1.0,0.0
13246,1.0,1.0,1.0,0.0
13247,1.0,1.0,1.0,0.0
13249,1.0,1.0,1.0,0.0
13251,1.0,1.0,1.0,0.0
13252,1.0,1.0,1.0,0.0
13253,1.0,1.0,1.0,0.0
13255,1.0,1.0,1.0,0.0
13256,1.0,1.0,1.0,0.0
13257,1.0,1.0,1.0,0.0
13260,1.0,1.0,1.0,0.0
13261,1.0,1.0,1.0,0.0
13262,1.0,1.0,1.0,0.0
13263,1.0,1.0,1.0,0.0
13264,1.0,1.0,1.0,0.0
13266,1.0,1.0,1.0,0.0
13267,1.0,1.0,1.0,0.0
13268,1.0,1.0,1.0,0.0
13269,1.0,1.0,1.0,0.0
13270,1.0,1.0,1.0,0.0
13272,1.0,1.0,1.0,0.0
13273,1.0,1.0,1.0,0.0
13274,1.0,1.0,1.0,0.0
13275,1.0,1.0,1.0,0.0
13276,1.0,1.0,1.0,0.0
13278,1.0,1.0,1.0,0.0
13280,1.0,1.0,1.0,0.0
13282,1.0,1.0,1.0,0.0
13283,1.0,1.0,1.0,0.0
13285,1.0,1.0,1.0,0.0
13286,1.0,1.0,1.0,0.0
13287,1.0,1.0,1.0,0.0
13288,1.0,1.0,1.0,0.0
13289,1.0,1.0,1.0,0.0
13290,1.0,1.0,1.0,0.0
13291,1.0,1.0,1.0,0.0
13292,1.0,1.0,1.0,0.0
13295,1.0,1.0,1.0,0.0
13296,1.0,1.0,1.0,0.0
13297,1.0,1.0,1.0,0.0
13299,1.0,1.0,1.0,0.0
13300,1.0,1.0,1.0,0.0
13301,1.0,1.0,1.0,0.0
13303,1.0,1.0,1.0,0.0
13304,1.0,1.0,1.0,0.0
13306,1.0,1.0,1.0,0.0
13307,1.0,1.0,1.0,0.0
13308,1.0,1.0,1.0,0.0
13309,1.0,1.0,1.0,0.0
13310,1.0,1.0,1.0,0.0
13311,1.0,1.0,1.0,0.0
13312,1.0,1.0,1.0,0.0
13314,1.0,1.0,1.0,0.0
13315,1.0,1.0,1.0,0.0
13317,1.0,1.0,1.0,0.0
13318,1.0,1.0,1.0,0.0
13319,1.0,1.0,1.0,0.0
13320,1.0,1.0,1.0,0.0
13321,1.0,1.0,1.0,0.0
13322,1.0,1.0,1.0,0.0
13323,1.0,1.0,1.0,0.0
13324,1.0,1.0,1.0,0.0
13325,1.0,1.0,1.0,0.0
13326,1.0,1.0,1.0,0.0
13329,1.0,1.0,1.0,0.0
13330,1.0,1.0,1.0,0.0
13331,1.0,1.0,1.0,0.0
13332,1.0,1.0,1.0,0.0
13333,1.0,1.0,1.0,0.0
13334,1.0,1.0,1.0,0.0
13335,1.0,1.0,1.0,0.0
13336,1.0,1.0,1.0,0.0
13338,1.0,1.0,1.0,0.0
13339,1.0,1.0,1.0,0.0
13341,1.0,1.0,1.0,0.0
13342,1.0,1.0,1.0,0.0
13343,1.0,1.0,1.0,0.0
13344,1.0,1.0,1.0,0.0
13345,1.0,1.0,1.0,0.0
13347,1.0,1.0,1.0,0.0
13348,1.0,1.0,1.0,0.0
13349,1.0,1.0,1.0,0.0
13350,1.0,1.0,1.0,0.0
13351,1.0,1.0,1.0,0.0
13352,1.0,1.0,1.0,0.0
13354,1.0,1.0,1.0,0.0
13355,1.0,1.0,1.0,0.0
13356,1.0,1.0,1.0,0.0
13357,1.0,1.0,1.0,0.0
13358,1.0,1.0,1.0,0.0
13359,1.0,1.0,1.0,0.0
13360,1.0,1.0,1.0,0.0
13363,1.0,1.0,1.0,0.0
13364,1.0,1.0,1.0,0.0
13365,1.0,1.0,1.0,0.0
13366,1.0,1.0,1.0,0.0
13367,1.0,1.0,1.0,0.0
13368,1.0,1.0,1.0,0.0
13369,1.0,1.0,1.0,0.0
13370,1.0,1.0,1.0,0.0
13371,1.0,1.0,1.0,0.0
13372,1.0,1.0,1.0,0.0
13373,1.0,1.0,1.0,0.0
13374,1.0,1.0,1.0,0.0
13375,1.0,1.0,1.0,0.0
13378,1.0,1.0,1.0,0.0
13380,1.0,1.0,1.0,0.0
13381,1.0,1.0,1.0,0.0
13382,1.0,1.0,1.0,0.0
13383,1.0,1.0,1.0,0.0
13384,1.0,1.0,1.0,0.0
13385,1.0,1.0,1.0,0.0
13386,1.0,1.0,1.0,0.0
13387,1.0,1.0,1.0,0.0
13388,1.0,1.0,1.0,0.0
13389,1.0,1.0,1.0,0.0
13390,1.0,1.0,1.0,0.0
13391,1.0,1.0,1.0,0.0
13392,1.0,1.0,1.0,0.0
13393,1.0,1.0,1.0,0.0
13394,1.0,1.0,1.0,0.0
13395,1.0,1.0,1.0,0.0
13397,1.0,1.0,1.0,0.0
13398,1.0,1.0,1.0,0.0
13399,1.0,1.0,1.0,0.0
13400,1.0,1.0,1.0,0.0
13401,1.0,1.0,1.0,0.0
13402,1.0,1.0,1.0,0.0
13403,1.0,1.0,1.0,0.0
13406,1.0,1.0,1.0,0.0
13407,1.0,1.0,1.0,0.0
13408,1.0,1.0,1.0,0.0
13409,1.0,1.0,1.0,0.0
13410,1.0,1.0,1.0,0.0
13411,1.0,1.0,1.0,0.0
13412,1.0,1.0,1.0,0.0
13413,1.0,1.0,1.0,0.0
13414,1.0,1.0,1.0,0.0
13415,1.0,1.0,1.0,0.0
13416,1.0,1.0,1.0,0.0
13417,1.0,1.0,1.0,0.0
13418,1.0,1.0,1.0,0.0
13419,1.0,1.0,1.0,0.0
13420,1.0,1.0,1.0,0.0
13421,1.0,1.0,1.0,0.0
13422,1.0,1.0,1.0,0.0
13423,1.0,1.0,1.0,0.0
13424,1.0,1.0,1.0,0.0
13425,1.0,1.0,1.0,0.0
13426,1.0,1.0,1.0,0.0
13427,1.0,1.0,1.0,0.0
13428,1.0,1.0,1.0,0.0
13430,1.0,1.0,1.0,0.0
13431,1.0,1.0,1.0,0.0
13432,1.0,1.0,1.0,0.0
13433,1.0,1.0,1.0,0.0
13434,1.0,1.0,1.0,0.0
13435,1.0,1.0,1.0,0.0
13436,1.0,1.0,1.0,0.0
13437,1.0,1.0,1.0,0.0
13439,1.0,1.0,1.0,0.0
13440,1.0,1.0,1.0,0.0
13443,1.0,1.0,1.0,0.0
13444,1.0,1.0,1.0,0.0
13445,1.0,1.0,1.0,0.0
13447,1.0,1.0,1.0,0.0
13450,1.0,1.0,1.0,0.0
13452,1.0,1.0,1.0,0.0
13453,1.0,1.0,1.0,0.0
13454,1.0,1.0,1.0,0.0
13455,1.0,1.0,1.0,0.0
13456,1.0,1.0,1.0,0.0
13457,1.0,1.0,1.0,0.0
13458,1.0,1.0,1.0,0.0
13459,1.0,1.0,1.0,0.0
13461,1.0,1.0,1.0,0.0
13462,1.0,1.0,1.0,0.0
13463,1.0,1.0,1.0,0.0
13464,1.0,1.0,1.0,0.0
13465,1.0,1.0,1.0,0.0
13466,1.0,1.0,1.0,0.0
13469,1.0,1.0,1.0,0.0
13470,1.0,1.0,1.0,0.0
13472,1.0,1.0,1.0,0.0
13473,1.0,1.0,1.0,0.0
13474,1.0,1.0,1.0,0.0
13477,1.0,1.0,1.0,0.0
13478,1.0,1.0,1.0,0.0
13479,1.0,1.0,1.0,0.0
13480,1.0,1.0,1.0,0.0
13482,1.0,1.0,1.0,0.0
13483,1.0,1.0,1.0,0.0
13485,1.0,1.0,1.0,0.0
13486,1.0,1.0,1.0,0.0
13487,1.0,1.0,1.0,0.0
13488,1.0,1.0,1.0,0.0
13490,1.0,1.0,1.0,0.0
13491,1.0,1.0,1.0,0.0
13492,1.0,1.0,1.0,0.0
13493,1.0,1.0,1.0,0.0
13494,1.0,1.0,1.0,0.0
13495,1.0,1.0,1.0,0.0
13496,1.0,1.0,1.0,0.0
13497,1.0,1.0,1.0,0.0
13498,1.0,1.0,1.0,0.0
13499,1.0,1.0,1.0,0.0
13501,1.0,1.0,1.0,0.0
13502,1.0,1.0,1.0,0.0
13503,1.0,1.0,1.0,0.0
13505,1.0,1.0,1.0,0.0
13506,1.0,1.0,1.0,0.0
13514,1.0,1.0,1.0,0.0
13516,1.0,1.0,1.0,0.0
13518,1.0,1.0,1.0,0.0
13519,1.0,1.0,1.0,0.0
13520,1.0,1.0,1.0,0.0
13521,1.0,1.0,1.0,0.0
13522,1.0,1.0,1.0,0.0
13523,1.0,1.0,1.0,0.0
13524,1.0,1.0,1.0,0.0
13525,1.0,1.0,1.0,0.0
13526,1.0,1.0,1.0,0.0
13527,1.0,1.0,1.0,0.0
13528,1.0,1.0,1.0,0.0
13529,1.0,1.0,1.0,0.0
13530,1.0,1.0,1.0,0.0
13531,1.0,1.0,1.0,0.0
13532,1.0,1.0,1.0,0.0
13533,1.0,1.0,1.0,0.0
13534,1.0,1.0,1.0,0.0
13535,1.0,1.0,1.0,0.0
13536,1.0,1.0,1.0,0.0
13538,1.0,1.0,1.0,0.0
13539,1.0,1.0,1.0,0.0
13541,1.0,1.0,1.0,0.0
13542,1.0,1.0,1.0,0.0
13543,1.0,1.0,1.0,0.0
13544,1.0,1.0,1.0,0.0
13545,1.0,1.0,1.0,0.0
13547,1.0,1.0,1.0,0.0
13548,1.0,1.0,1.0,0.0
13549,1.0,1.0,1.0,0.0
13550,1.0,1.0,1.0,0.0
13551,1.0,1.0,1.0,0.0
13552,1.0,1.0,1.0,0.0
13553,1.0,1.0,1.0,0.0
13554,1.0,1.0,1.0,0.0
13555,1.0,1.0,1.0,0.0
13556,1.0,1.0,1.0,0.0
13557,1.0,1.0,1.0,0.0
13558,1.0,1.0,1.0,0.0
13561,1.0,1.0,1.0,0.0
13562,1.0,1.0,1.0,0.0
13566,1.0,1.0,1.0,0.0
13567,1.0,1.0,1.0,0.0
13568,1.0,1.0,1.0,0.0
13569,1.0,1.0,1.0,0.0
13570,1.0,1.0,1.0,0.0
13572,1.0,1.0,1.0,0.0
13573,1.0,1.0,1.0,0.0
13574,1.0,1.0,1.0,0.0
13575,1.0,1.0,1.0,0.0
13576,1.0,1.0,1.0,0.0
13577,1.0,1.0,1.0,0.0
13578,1.0,1.0,1.0,0.0
13579,1.0,1.0,1.0,0.0
13580,1.0,1.0,1.0,0.0
13581,1.0,1.0,1.0,0.0
13583,1.0,1.0,1.0,0.0
13584,1.0,1.0,1.0,0.0
13586,1.0,1.0,1.0,0.0
13587,1.0,1.0,1.0,0.0
13589,1.0,1.0,1.0,0.0
13590,1.0,1.0,1.0,0.0
13591,1.0,1.0,1.0,0.0
13592,1.0,1.0,1.0,0.0
13593,1.0,1.0,1.0,0.0
13594,1.0,1.0,1.0,0.0
13596,1.0,1.0,1.0,0.0
13597,1.0,1.0,1.0,0.0
13598,1.0,1.0,1.0,0.0
13599,1.0,1.0,1.0,0.0
13600,1.0,1.0,1.0,0.0
13601,1.0,1.0,1.0,0.0
13602,1.0,1.0,1.0,0.0
13603,1.0,1.0,1.0,0.0
13604,1.0,1.0,1.0,0.0
13605,1.0,1.0,1.0,0.0
13606,1.0,1.0,1.0,0.0
13607,1.0,1.0,1.0,0.0
13608,1.0,1.0,1.0,0.0
13609,1.0,1.0,1.0,0.0
13610,1.0,1.0,1.0,0.0
13611,1.0,1.0,1.0,0.0
13612,1.0,1.0,1.0,0.0
13613,1.0,1.0,1.0,0.0
13614,1.0,1.0,1.0,0.0
13615,1.0,1.0,1.0,0.0
13616,1.0,1.0,1.0,0.0
13617,1.0,1.0,1.0,0.0
13618,1.0,1.0,1.0,0.0
13619,1.0,1.0,1.0,0.0
13620,1.0,1.0,1.0,0.0
13621,1.0,1.0,1.0,0.0
13622,1.0,1.0,1.0,0.0
13623,1.0,1.0,1.0,0.0
13624,1.0,1.0,1.0,0.0
13625,1.0,1.0,1.0,0.0
13626,1.0,1.0,1.0,0.0
13629,1.0,1.0,1.0,0.0
13630,1.0,1.0,1.0,0.0
13631,1.0,1.0,1.0,0.0
13633,1.0,1.0,1.0,0.0
13634,1.0,1.0,1.0,0.0
13635,1.0,1.0,1.0,0.0
13636,1.0,1.0,1.0,0.0
13638,1.0,1.0,1.0,0.0
13639,1.0,1.0,1.0,0.0
13640,1.0,1.0,1.0,0.0
13641,1.0,1.0,1.0,0.0
13642,1.0,1.0,1.0,0.0
13643,1.0,1.0,1.0,0.0
13644,1.0,1.0,1.0,0.0
13645,1.0,1.0,1.0,0.0
13646,1.0,1.0,1.0,0.0
13647,1.0,1.0,1.0,0.0
13649,1.0,1.0,1.0,0.0
13650,1.0,1.0,1.0,0.0
13651,1.0,1.0,1.0,0.0
13654,1.0,1.0,1.0,0.0
13655,1.0,1.0,1.0,0.0
